fare_id,price,currency_type,payment_method,transfers,transfer_duration
2064,4.40,USD,1,,
2065,4.40,USD,1,,
2066,4.80,USD,1,,
2067,5.00,USD,1,,
2068,5.35,USD,1,,
2069,5.60,USD,1,,
2070,5.90,USD,1,,
2071,6.25,USD,1,,
2072,6.80,USD,1,,
2073,7.15,USD,1,,
2074,5.90,USD,1,,
2075,7.15,USD,1,,
2076,7.60,USD,1,,
2077,7.05,USD,1,,
2078,3.60,USD,1,,
2079,6.80,USD,1,,
2080,6.35,USD,1,,
2081,6.15,USD,1,,
2082,5.80,USD,1,,
2083,5.35,USD,1,,
2084,4.75,USD,1,,
2085,4.20,USD,1,,
2086,2.15,USD,1,,
2087,2.15,USD,1,,
2088,2.15,USD,1,,
2089,2.15,USD,1,,
2090,2.15,USD,1,,
2091,2.15,USD,1,,
2092,6.40,USD,1,,
2093,2.15,USD,1,,
2094,3.40,USD,1,,
2095,11.70,USD,1,,
2096,7.65,USD,1,,
2097,8.45,USD,1,,
2098,8.75,USD,1,,
2099,7.80,USD,1,,
2100,8.50,USD,1,,
2101,3.60,USD,1,,
2102,4.05,USD,1,,
2103,9.40,USD,1,,
2104,4.65,USD,1,,
2105,7.05,USD,1,,
2106,5.60,USD,1,,
2107,5.35,USD,1,,
2108,5.20,USD,1,,
2109,4.95,USD,1,,
2110,4.90,USD,1,,
2111,4.80,USD,1,,
2112,4.65,USD,1,,
2113,4.55,USD,1,,
2114,4.55,USD,1,,
2115,4.55,USD,1,,
2116,4.85,USD,1,,
2117,5.10,USD,1,,
2118,5.45,USD,1,,
2119,5.70,USD,1,,
2120,6.00,USD,1,,
2121,6.30,USD,1,,
2122,6.85,USD,1,,
2123,7.25,USD,1,,
2124,6.00,USD,1,,
2125,7.20,USD,1,,
2126,7.70,USD,1,,
2127,7.10,USD,1,,
2128,3.60,USD,1,,
2129,6.90,USD,1,,
2130,6.40,USD,1,,
2131,6.25,USD,1,,
2132,5.85,USD,1,,
2133,5.45,USD,1,,
2134,4.80,USD,1,,
2135,4.40,USD,1,,
2136,2.15,USD,1,,
2137,2.15,USD,1,,
2138,2.15,USD,1,,
2139,2.15,USD,1,,
2140,2.15,USD,1,,
2141,2.15,USD,1,,
2142,2.15,USD,1,,
2143,6.40,USD,1,,
2144,3.40,USD,1,,
2145,11.80,USD,1,,
2146,7.70,USD,1,,
2147,8.50,USD,1,,
2148,8.80,USD,1,,
2149,7.85,USD,1,,
2150,8.55,USD,1,,
2151,3.60,USD,1,,
2152,3.60,USD,1,,
2153,9.15,USD,1,,
2154,4.40,USD,1,,
2155,7.20,USD,1,,
2156,5.75,USD,1,,
2157,5.50,USD,1,,
2158,5.30,USD,1,,
2159,5.10,USD,1,,
2160,5.05,USD,1,,
2161,4.95,USD,1,,
2162,4.80,USD,1,,
2163,4.70,USD,1,,
2164,4.70,USD,1,,
2165,4.70,USD,1,,
2166,5.00,USD,1,,
2167,5.25,USD,1,,
2168,5.55,USD,1,,
2169,5.80,USD,1,,
2170,6.15,USD,1,,
2171,6.45,USD,1,,
2172,7.00,USD,1,,
2173,7.40,USD,1,,
2174,6.15,USD,1,,
2175,7.35,USD,1,,
2176,7.80,USD,1,,
2177,7.25,USD,1,,
2178,3.60,USD,1,,
2179,7.00,USD,1,,
2180,6.55,USD,1,,
2181,6.40,USD,1,,
2182,6.00,USD,1,,
2183,5.60,USD,1,,
2184,4.95,USD,1,,
2185,4.60,USD,1,,
2186,3.65,USD,1,,
2187,3.65,USD,1,,
2188,3.65,USD,1,,
2189,3.65,USD,1,,
2190,3.40,USD,1,,
2191,3.40,USD,1,,
2192,3.40,USD,1,,
2193,3.40,USD,1,,
2194,6.40,USD,1,,
2195,11.95,USD,1,,
2196,7.85,USD,1,,
2197,8.65,USD,1,,
2198,8.95,USD,1,,
2199,8.00,USD,1,,
2200,8.70,USD,1,,
2201,12.10,USD,1,,
2202,12.40,USD,1,,
2203,17.60,USD,1,,
2204,12.80,USD,1,,
2205,10.95,USD,1,,
2206,10.50,USD,1,,
2207,10.30,USD,1,,
2208,10.10,USD,1,,
2209,9.75,USD,1,,
2210,9.60,USD,1,,
2211,9.45,USD,1,,
2212,9.20,USD,1,,
2213,8.85,USD,1,,
2214,8.85,USD,1,,
2215,8.85,USD,1,,
2216,8.85,USD,1,,
2217,6.70,USD,1,,
2218,8.85,USD,1,,
2219,8.85,USD,1,,
2220,9.55,USD,1,,
2221,10.05,USD,1,,
2222,10.75,USD,1,,
2223,11.15,USD,1,,
2224,9.55,USD,1,,
2225,11.10,USD,1,,
2226,12.40,USD,1,,
2227,11.85,USD,1,,
2228,11.90,USD,1,,
2229,11.60,USD,1,,
2230,11.15,USD,1,,
2231,11.00,USD,1,,
2232,10.60,USD,1,,
2233,10.15,USD,1,,
2234,9.25,USD,1,,
2235,9.15,USD,1,,
2236,11.40,USD,1,,
2237,11.40,USD,1,,
2238,11.40,USD,1,,
2239,11.40,USD,1,,
2240,11.50,USD,1,,
2241,11.55,USD,1,,
2242,11.70,USD,1,,
2243,11.80,USD,1,,
2244,11.95,USD,1,,
2245,6.40,USD,1,,
2246,11.60,USD,1,,
2247,12.40,USD,1,,
2248,12.70,USD,1,,
2249,12.60,USD,1,,
2250,13.30,USD,1,,
2251,8.05,USD,1,,
2252,8.35,USD,1,,
2253,13.50,USD,1,,
2254,8.70,USD,1,,
2255,5.70,USD,1,,
2256,6.45,USD,1,,
2257,6.20,USD,1,,
2258,6.00,USD,1,,
2259,5.80,USD,1,,
2260,5.75,USD,1,,
2261,5.65,USD,1,,
2262,5.50,USD,1,,
2263,5.40,USD,1,,
2264,5.40,USD,1,,
2265,5.40,USD,1,,
2266,5.15,USD,1,,
2267,4.90,USD,1,,
2268,4.60,USD,1,,
2269,4.30,USD,1,,
2270,4.00,USD,1,,
2271,2.15,USD,1,,
2272,2.15,USD,1,,
2273,2.15,USD,1,,
2274,4.65,USD,1,,
2275,5.85,USD,1,,
2276,8.35,USD,1,,
2277,7.75,USD,1,,
2278,7.85,USD,1,,
2279,7.55,USD,1,,
2280,7.10,USD,1,,
2281,6.90,USD,1,,
2282,6.50,USD,1,,
2283,6.10,USD,1,,
2284,5.50,USD,1,,
2285,5.50,USD,1,,
2286,7.35,USD,1,,
2287,7.35,USD,1,,
2288,7.35,USD,1,,
2289,7.35,USD,1,,
2290,7.40,USD,1,,
2291,7.50,USD,1,,
2292,7.65,USD,1,,
2293,7.70,USD,1,,
2294,7.85,USD,1,,
2295,11.60,USD,1,,
2296,6.40,USD,1,,
2297,2.65,USD,1,,
2298,3.10,USD,1,,
2299,8.50,USD,1,,
2300,9.20,USD,1,,
2301,8.85,USD,1,,
2302,9.15,USD,1,,
2303,14.30,USD,1,,
2304,9.50,USD,1,,
2305,6.50,USD,1,,
2306,7.25,USD,1,,
2307,7.00,USD,1,,
2308,6.80,USD,1,,
2309,6.60,USD,1,,
2310,6.55,USD,1,,
2311,6.45,USD,1,,
2312,6.30,USD,1,,
2313,6.20,USD,1,,
2314,6.20,USD,1,,
2315,6.20,USD,1,,
2316,5.95,USD,1,,
2317,5.70,USD,1,,
2318,5.40,USD,1,,
2319,5.15,USD,1,,
2320,4.80,USD,1,,
2321,4.50,USD,1,,
2322,3.95,USD,1,,
2323,3.40,USD,1,,
2324,5.45,USD,1,,
2325,6.65,USD,1,,
2326,9.15,USD,1,,
2327,8.55,USD,1,,
2328,8.65,USD,1,,
2329,8.35,USD,1,,
2330,7.90,USD,1,,
2331,7.70,USD,1,,
2332,7.30,USD,1,,
2333,6.90,USD,1,,
2334,6.30,USD,1,,
2335,6.35,USD,1,,
2336,8.15,USD,1,,
2337,8.15,USD,1,,
2338,8.15,USD,1,,
2339,8.15,USD,1,,
2340,8.20,USD,1,,
2341,8.30,USD,1,,
2342,8.45,USD,1,,
2343,8.50,USD,1,,
2344,8.65,USD,1,,
2345,12.40,USD,1,,
2346,2.65,USD,1,,
2347,6.40,USD,1,,
2348,2.15,USD,1,,
2349,9.30,USD,1,,
2350,10.00,USD,1,,
2351,9.10,USD,1,,
2352,9.40,USD,1,,
2353,14.60,USD,1,,
2354,9.80,USD,1,,
2355,6.75,USD,1,,
2356,7.50,USD,1,,
2357,7.30,USD,1,,
2358,7.10,USD,1,,
2359,6.90,USD,1,,
2360,6.85,USD,1,,
2361,6.75,USD,1,,
2362,6.60,USD,1,,
2363,6.50,USD,1,,
2364,6.50,USD,1,,
2365,6.50,USD,1,,
2366,6.20,USD,1,,
2367,6.00,USD,1,,
2368,5.65,USD,1,,
2369,5.40,USD,1,,
2370,5.10,USD,1,,
2371,4.75,USD,1,,
2372,4.20,USD,1,,
2373,3.85,USD,1,,
2374,5.70,USD,1,,
2375,6.95,USD,1,,
2376,9.40,USD,1,,
2377,8.85,USD,1,,
2378,8.90,USD,1,,
2379,8.60,USD,1,,
2380,8.15,USD,1,,
2381,8.00,USD,1,,
2382,7.60,USD,1,,
2383,7.15,USD,1,,
2384,6.60,USD,1,,
2385,6.60,USD,1,,
2386,8.40,USD,1,,
2387,8.40,USD,1,,
2388,8.40,USD,1,,
2389,8.40,USD,1,,
2390,8.50,USD,1,,
2391,8.55,USD,1,,
2392,8.75,USD,1,,
2393,8.80,USD,1,,
2394,8.95,USD,1,,
2395,12.70,USD,1,,
2396,3.10,USD,1,,
2397,2.15,USD,1,,
2398,6.40,USD,1,,
2399,9.60,USD,1,,
2400,10.30,USD,1,,
2401,8.20,USD,1,,
2402,8.45,USD,1,,
2403,13.65,USD,1,,
2404,8.85,USD,1,,
2405,7.80,USD,1,,
2406,6.15,USD,1,,
2407,5.95,USD,1,,
2408,5.75,USD,1,,
2409,5.55,USD,1,,
2410,5.50,USD,1,,
2411,5.45,USD,1,,
2412,5.45,USD,1,,
2413,5.50,USD,1,,
2414,5.50,USD,1,,
2415,5.50,USD,1,,
2416,5.65,USD,1,,
2417,5.90,USD,1,,
2418,6.20,USD,1,,
2419,6.45,USD,1,,
2420,6.75,USD,1,,
2421,7.10,USD,1,,
2422,7.65,USD,1,,
2423,8.05,USD,1,,
2424,6.80,USD,1,,
2425,8.00,USD,1,,
2426,2.15,USD,1,,
2427,2.15,USD,1,,
2428,7.95,USD,1,,
2429,2.15,USD,1,,
2430,3.70,USD,1,,
2431,3.90,USD,1,,
2432,4.30,USD,1,,
2433,4.70,USD,1,,
2434,5.30,USD,1,,
2435,5.65,USD,1,,
2436,7.45,USD,1,,
2437,7.45,USD,1,,
2438,7.45,USD,1,,
2439,7.45,USD,1,,
2440,7.55,USD,1,,
2441,7.60,USD,1,,
2442,7.80,USD,1,,
2443,7.85,USD,1,,
2444,8.00,USD,1,,
2445,12.60,USD,1,,
2446,8.50,USD,1,,
2447,9.30,USD,1,,
2448,9.60,USD,1,,
2449,6.40,USD,1,,
2450,2.15,USD,1,,
2451,8.90,USD,1,,
2452,9.15,USD,1,,
2453,14.35,USD,1,,
2454,9.55,USD,1,,
2455,8.55,USD,1,,
2456,6.90,USD,1,,
2457,6.65,USD,1,,
2458,6.50,USD,1,,
2459,6.25,USD,1,,
2460,6.20,USD,1,,
2461,6.15,USD,1,,
2462,6.15,USD,1,,
2463,6.20,USD,1,,
2464,6.20,USD,1,,
2465,6.20,USD,1,,
2466,6.35,USD,1,,
2467,6.60,USD,1,,
2468,6.90,USD,1,,
2469,7.15,USD,1,,
2470,7.45,USD,1,,
2471,7.80,USD,1,,
2472,8.35,USD,1,,
2473,8.75,USD,1,,
2474,7.50,USD,1,,
2475,8.70,USD,1,,
2476,2.15,USD,1,,
2477,3.75,USD,1,,
2478,8.70,USD,1,,
2479,3.95,USD,1,,
2480,4.40,USD,1,,
2481,4.60,USD,1,,
2482,5.00,USD,1,,
2483,5.40,USD,1,,
2484,6.00,USD,1,,
2485,6.35,USD,1,,
2486,8.20,USD,1,,
2487,8.20,USD,1,,
2488,8.20,USD,1,,
2489,8.20,USD,1,,
2490,8.25,USD,1,,
2491,8.30,USD,1,,
2492,8.50,USD,1,,
2493,8.55,USD,1,,
2494,8.70,USD,1,,
2495,13.30,USD,1,,
2496,9.20,USD,1,,
2497,10.00,USD,1,,
2498,10.30,USD,1,,
2499,2.15,USD,1,,
2500,6.40,USD,1,,
