route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
20,2022_09_12-DX20-Weekday-01,1158032,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158033,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158034,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158035,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158036,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158037,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158038,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158039,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158040,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158041,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158042,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158043,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158044,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158045,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158046,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158047,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158048,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158049,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158050,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158051,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158052,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158053,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158054,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158055,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158056,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158057,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158058,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158059,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158060,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158061,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158062,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158063,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158064,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158065,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158066,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158067,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158068,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158069,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158070,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158071,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-DX20-Weekday-01,1158072,Oakland Airport,1,,1157894_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183775,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183802,SF / OAK Airport / Berryessa,0,,1188844_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183774,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183829,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183773,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183803,SF / OAK Airport / Berryessa,0,,1188844_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183772,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183828,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183750,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183827,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183751,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183826,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183752,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183804,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183753,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183805,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183754,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183806,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183755,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183807,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183756,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183808,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183757,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183809,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183758,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183810,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183759,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183811,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183760,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183812,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183761,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183813,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183762,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183814,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183763,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183815,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183764,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183816,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183765,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183817,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183766,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183818,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183767,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183819,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183768,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183820,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183769,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183821,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183770,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183822,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-33,1183771,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183823,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183824,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-33,1183825,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183110,OAK Airport / Richmond,0,,1187834_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183073,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183146,OAK Airport / Richmond,0,,1184782_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183145,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183071,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183144,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183072,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183143,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183074,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183111,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183037,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183112,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183038,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183109,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183039,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183113,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183042,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183114,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183043,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183115,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183040,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183116,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183044,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183117,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183041,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183118,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183045,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183119,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183046,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183120,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183047,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183121,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183048,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183122,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183049,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183123,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183050,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183124,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183051,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183125,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183052,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183126,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183053,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183127,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183054,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183128,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183055,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183129,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183056,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183130,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183057,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183131,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183058,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183132,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183059,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183133,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183060,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183134,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183061,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183135,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183062,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183136,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183063,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183137,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183064,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183138,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183065,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183139,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183066,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183140,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183067,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183141,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183068,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SA-MVS-Saturday-33,1183142,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183069,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
4,2022_09_12-SA-MVS-Saturday-33,1183070,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183283,San Francisco International Airport,1,,1185155_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183242,San Francisco / Antioch,0,,1184982_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183321,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183243,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183319,San Francisco International Airport,1,,1185153_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183322,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183217,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183318,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183218,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183323,San Francisco International Airport,1,,1183321_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183317,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183216,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183320,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183215,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183316,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183219,Pittsburg/Bay Point,0,,1183219_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183324,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183220,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183284,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183181,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183325,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183221,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183285,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183182,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183326,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183222,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183286,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183183,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183327,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183223,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183287,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183184,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183328,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183224,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183282,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183185,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183329,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183225,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183288,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183186,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183330,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183226,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183292,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183187,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183331,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183227,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183293,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183189,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183332,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183228,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183289,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183190,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183333,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183229,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183290,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183191,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183334,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183230,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183294,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183188,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183335,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183231,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183291,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183192,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183336,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183232,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183295,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183193,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183337,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183233,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183296,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183194,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183338,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183234,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183297,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183195,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183339,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183235,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183298,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183196,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183340,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183236,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183299,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183197,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183341,San Francisco International Airport,1,,1183321_shp,,1,1
